datetime,count
2011-01-25 05:00:00,122.43
2011-01-25 06:00:00,80.58061904761905
2011-01-25 07:00:00,117.82333333333332
2011-01-25 08:00:00,30.64
2011-01-25 09:00:00,35.00895238095238
2011-01-25 10:00:00,225.63
2011-01-25 11:00:00,106.77083333333334
2011-01-25 12:00:00,167.75814285714287
2011-01-25 13:00:00,144.32909523809522
2011-01-25 14:00:00,115.79350000000001
2011-01-25 15:00:00,174.08166666666665
2011-01-25 16:00:00,174.08166666666665
2011-01-25 17:00:00,137.0295
2011-01-25 18:00:00,168.765
2011-01-25 19:00:00,125.63535714285716
2011-01-25 20:00:00,232.18127777777775
2011-01-25 21:00:00,232.18127777777775
2011-01-25 22:00:00,83.6185
2011-01-25 23:00:00,102.95452380952379
2011-01-26 00:00:00,75.69716666666667
2011-01-26 01:00:00,82.83416666666668
2011-01-26 02:00:00,56.11066666666667
2011-01-26 05:00:00,27.86466666666667
2011-01-26 06:00:00,27.86466666666667
2011-01-26 07:00:00,31.173000000000002
2011-01-26 08:00:00,31.173000000000002
2011-01-26 09:00:00,31.173000000000002
2011-01-26 10:00:00,25.04266666666667
2011-01-26 11:00:00,22.87633333333333
2011-01-26 12:00:00,22.87633333333333
2011-01-26 13:00:00,22.87633333333333
2011-01-26 14:00:00,25.829666666666668
2011-01-26 15:00:00,32.913833333333336
2011-01-26 16:00:00,36.56633333333333
2011-01-26 17:00:00,9.958
2011-01-27 16:00:00,214.56333333333336
2011-01-27 17:00:00,118.05516666666668
2011-01-27 18:00:00,26.605
2011-01-27 19:00:00,26.605
2011-01-27 20:00:00,47.07466666666667
2011-01-27 21:00:00,47.07466666666667
2011-01-27 22:00:00,47.07466666666667
2011-01-27 23:00:00,147.14035714285714
2011-01-28 00:00:00,63.89
2011-01-28 01:00:00,63.89
2011-01-28 02:00:00,56.26066666666667
2011-01-28 03:00:00,135.475
2011-01-28 05:00:00,86.1785476190476
2011-01-28 06:00:00,112.87014285714284
2011-01-28 07:00:00,20.8775
2011-01-28 08:00:00,20.8775
2011-01-28 09:00:00,90.25116666666666
2011-01-28 10:00:00,101.88071428571429
2011-01-28 11:00:00,111.08329761904763
2011-01-28 12:00:00,111.08329761904763
2011-01-28 13:00:00,111.08329761904763
2011-01-28 14:00:00,128.82666666666668
2011-01-28 15:00:00,64.76
2011-01-28 16:00:00,50.76895238095238
2011-01-28 17:00:00,109.47566666666667
2011-01-28 18:00:00,81.666
2011-01-28 19:00:00,60.570714285714274
2011-01-28 20:00:00,221.72333333333336
2011-01-28 21:00:00,82.465
2011-01-28 22:00:00,141.4242857142857
2011-01-28 23:00:00,57.263666666666666
2011-01-29 00:00:00,56.733000000000004
2011-01-29 01:00:00,26.04
2011-01-29 02:00:00,32.134166666666665
2011-01-29 03:00:00,35.4175
2011-01-29 04:00:00,27.674999999999997
2011-01-29 06:00:00,36.562380952380956
2011-01-29 07:00:00,45.15200000000001
2011-01-29 08:00:00,40.875
2011-01-29 09:00:00,28.915333333333333
2011-01-29 10:00:00,21.075
2011-01-29 11:00:00,25.00333333333333
2011-01-29 12:00:00,45.22833333333333
2011-01-29 13:00:00,40.94166666666667
2011-01-29 14:00:00,36.354
2011-01-29 15:00:00,31.493000000000002
2011-01-29 16:00:00,18.428666666666665
2011-01-29 17:00:00,40.6755
2011-01-29 18:00:00,43.08083333333334
2011-01-29 19:00:00,48.677
2011-01-29 20:00:00,31.78833333333333
2011-01-29 21:00:00,31.78833333333333
2011-01-29 22:00:00,23.772
2011-01-29 23:00:00,23.772
2011-01-30 00:00:00,38.30583333333333
2011-01-30 01:00:00,14.862
2011-01-30 02:00:00,20.528166666666667
2011-01-30 03:00:00,21.607619047619046
2011-01-30 04:00:00,21.607619047619046
2011-01-30 05:00:00,21.57
2011-01-30 07:00:00,21.57
2011-01-30 08:00:00,24.61333333333333
2011-01-30 09:00:00,22.15364285714286
2011-01-30 10:00:00,22.68
2011-01-30 11:00:00,20.41726190476191
2011-01-30 12:00:00,98.50066666666667
2011-01-30 13:00:00,32.982
2011-01-30 14:00:00,75.68750000000001
2011-01-30 15:00:00,83.06204761904763
2011-01-30 16:00:00,83.06204761904763
2011-01-30 17:00:00,129.157
2011-01-30 18:00:00,48.6
2011-01-30 19:00:00,56.20416666666667
2011-01-30 20:00:00,82.44366666666664
2011-01-30 21:00:00,32.51983333333333
2011-01-30 22:00:00,50.937999999999995
2011-01-30 23:00:00,54.64242857142856
2011-01-31 00:00:00,296.1599206349206
2011-01-31 01:00:00,119.55
2011-01-31 02:00:00,73.90800000000002
2011-01-31 03:00:00,73.90800000000002
2011-01-31 04:00:00,186.99130952380955
2011-01-31 05:00:00,62.232000000000006
2011-01-31 06:00:00,67.56888888888889
2011-01-31 07:00:00,46.096666666666664
2011-01-31 08:00:00,52.215
2011-01-31 09:00:00,45.998666666666665
2011-01-31 10:00:00,33.48945238095238
2011-01-31 11:00:00,33.48945238095238
2011-01-31 12:00:00,61.462500000000006
2011-01-31 13:00:00,53.93233333333333
2011-01-31 14:00:00,55.194
2011-01-31 15:00:00,68.12138095238095
2011-01-31 16:00:00,27.523500000000002
2011-01-31 17:00:00,33.48945238095238
2011-01-31 18:00:00,31.473666666666666
2011-01-31 19:00:00,81.85583333333334
2011-01-31 20:00:00,55.19666666666666
2011-01-31 21:00:00,50.510380952380956
2011-01-31 22:00:00,108.94504761904761
2011-01-31 23:00:00,8.861904761904762
2011-02-20 00:00:00,179.57666666666668
2011-02-20 01:00:00,140.71416666666667
2011-02-20 02:00:00,138.35750000000002
2011-02-20 03:00:00,120.19866666666667
2011-02-20 04:00:00,120.19866666666667
2011-02-20 06:00:00,103.76333333333332
2011-02-20 07:00:00,70.52083333333334
2011-02-20 08:00:00,47.882666666666665
2011-02-20 09:00:00,101.18342857142858
2011-02-20 10:00:00,70.25583333333334
2011-02-20 11:00:00,120.60083333333333
2011-02-20 12:00:00,137.06083333333333
2011-02-20 13:00:00,236.10366666666664
2011-02-20 14:00:00,200.09166666666664
2011-02-20 15:00:00,233.43
2011-02-20 16:00:00,221.44749999999996
2011-02-20 17:00:00,187.72916666666669
2011-02-20 18:00:00,177.4975
2011-02-20 19:00:00,177.4975
2011-02-20 20:00:00,101.89666666666668
2011-02-20 21:00:00,108.91988095238095
2011-02-20 22:00:00,99.09533333333333
2011-02-20 23:00:00,220.28
2011-02-21 00:00:00,227.7425
2011-02-21 01:00:00,227.7425
2011-02-21 02:00:00,227.7425
2011-02-21 03:00:00,167.24828571428571
2011-02-21 04:00:00,154.535
2011-02-21 05:00:00,111.98416666666667
2011-02-21 06:00:00,160.14
2011-02-21 07:00:00,141.86
2011-02-21 08:00:00,95.74516666666666
2011-02-21 09:00:00,89.38916666666665
2011-02-21 10:00:00,97.05466666666668
2011-02-21 11:00:00,79.331
2011-02-21 12:00:00,171.11066666666665
2011-02-21 13:00:00,83.40333333333332
2011-02-21 14:00:00,147.33216666666667
2011-02-21 15:00:00,117.87619047619046
2011-02-21 16:00:00,76.44800000000001
2011-02-21 17:00:00,79.18202380952381
2011-02-21 18:00:00,65.15252380952381
2011-02-21 19:00:00,65.15252380952381
2011-02-21 20:00:00,87.22133333333333
2011-02-21 21:00:00,123.52
2011-02-21 22:00:00,110.845
2011-02-21 23:00:00,110.845
2011-02-22 06:00:00,77.38933333333334
2011-02-22 07:00:00,77.38933333333334
2011-02-22 08:00:00,76.64
2011-02-22 09:00:00,76.12333333333333
2011-02-22 10:00:00,54.87761904761905
2011-02-22 11:00:00,7.958666666666667
2011-02-22 12:00:00,318.28116666666665
2011-02-22 13:00:00,236.19733333333335
2011-02-22 14:00:00,214.56333333333336
2011-02-22 15:00:00,54.1925
2011-02-22 16:00:00,69.13341666666668
2011-02-22 17:00:00,85.16166666666668
2011-02-22 18:00:00,70.80083333333333
2011-02-22 19:00:00,95.33466666666668
2011-02-22 20:00:00,38.75816666666667
2011-02-22 21:00:00,82.26995238095238
2011-02-22 22:00:00,43.35633333333333
2011-02-22 23:00:00,43.35633333333333
2011-02-23 00:00:00,93.2595
2011-02-23 01:00:00,25.376666666666665
2011-02-23 02:00:00,52.40016666666667
2011-02-23 03:00:00,69.38629761904762
2011-02-23 05:00:00,84.69463095238098
2011-02-23 06:00:00,84.69463095238098
2011-02-23 07:00:00,62.80609523809523
2011-02-23 08:00:00,39.429928571428576
2011-02-23 09:00:00,65.43266666666666
2011-02-23 10:00:00,76.66916666666667
2011-02-23 11:00:00,119.67916666666666
2011-02-23 12:00:00,81.305
2011-02-23 13:00:00,135.9875
2011-02-23 14:00:00,238.65666666666664
2011-02-23 15:00:00,203.78166666666667
2011-02-23 16:00:00,212.7866666666667
2011-02-23 17:00:00,203.78166666666667
2011-02-23 18:00:00,212.4933333333333
2011-02-23 19:00:00,165.611
2011-02-23 20:00:00,48.84119047619048
2011-02-23 21:00:00,61.08866666666667
2011-02-23 22:00:00,61.08866666666667
2011-02-23 23:00:00,126.67190476190477
2011-02-24 00:00:00,126.67190476190477
2011-02-24 01:00:00,118.24414285714288
2011-02-24 02:00:00,34.517833333333336
2011-02-24 03:00:00,83.53685714285716
2011-02-24 05:00:00,67.475
2011-02-24 06:00:00,79.55966666666667
2011-02-24 07:00:00,91.30133333333333
2011-02-24 08:00:00,233.31782142857145
2011-02-24 09:00:00,98.54699999999998
2011-02-24 10:00:00,106.257
2011-02-24 11:00:00,102.04316666666665
2011-02-24 12:00:00,125.94333333333334
2011-02-24 13:00:00,147.24714285714288
2011-02-24 14:00:00,91.99714285714286
2011-02-24 15:00:00,91.39133333333335
2011-02-24 16:00:00,157.79666666666665
2011-02-24 17:00:00,105.6242857142857
2011-02-24 18:00:00,123.35416666666666
2011-02-24 19:00:00,47.50333333333334
2011-02-24 20:00:00,59.687666666666665
2011-02-24 21:00:00,123.35416666666666
2011-02-24 22:00:00,135.26904761904763
2011-02-24 23:00:00,72.535
2011-02-25 00:00:00,107.99049855699857
2011-02-25 01:00:00,70.61435714285713
2011-02-25 02:00:00,70.61435714285713
2011-02-25 03:00:00,61.95636363636364
2011-02-25 05:00:00,61.95636363636364
2011-02-25 06:00:00,33.17916666666667
2011-02-25 07:00:00,100.2585
2011-02-25 08:00:00,89.71283333333332
2011-02-25 09:00:00,50.50266666666666
2011-02-25 10:00:00,25.720333333333333
2011-02-25 11:00:00,211.16216666666668
2011-02-25 12:00:00,227.30666666666667
2011-02-25 13:00:00,227.30666666666667
2011-02-25 14:00:00,200.14
2011-02-25 15:00:00,208.09
2011-02-25 16:00:00,45.73133333333333
2011-02-25 17:00:00,58.141333333333336
2011-02-25 18:00:00,35.32
2011-02-25 19:00:00,124.54
2011-02-25 20:00:00,75.497
2011-02-25 21:00:00,109.88333333333334
2011-02-25 22:00:00,92.89
2011-02-25 23:00:00,111.91
2011-02-26 00:00:00,65.6595
2011-02-26 01:00:00,27.63
2011-02-26 02:00:00,54.908
2011-02-26 03:00:00,40.84333333333334
2011-02-26 04:00:00,34.013333333333335
2011-02-26 05:00:00,48.723333333333336
2011-02-26 06:00:00,33.12833333333333
2011-02-26 07:00:00,38.486666666666665
2011-02-26 08:00:00,42.762
2011-02-26 09:00:00,26.255238095238095
2011-02-26 10:00:00,171.385
2011-02-26 11:00:00,119.05733333333336
2011-02-26 12:00:00,184.20833333333337
2011-02-26 13:00:00,178.91011904761902
2011-02-26 14:00:00,131.07866666666666
2011-02-26 15:00:00,113.19511904761906
2011-02-26 16:00:00,181.7107142857143
2011-02-26 17:00:00,311.7175
2011-02-26 18:00:00,129.45633333333333
2011-02-26 19:00:00,79.78333333333333
2011-02-26 20:00:00,97.0855
2011-02-26 21:00:00,78.51304761904763
2011-02-26 22:00:00,96.95133333333334
2011-02-26 23:00:00,108.50766666666668
2011-02-27 00:00:00,114.42749999999998
2011-02-27 01:00:00,54.568000000000005
2011-02-27 02:00:00,32.29016666666667
2011-02-27 03:00:00,55.9805
2011-02-27 04:00:00,64.26295238095237
2011-02-27 06:00:00,78.87033333333333
2011-02-27 07:00:00,64.26295238095237
2011-02-27 08:00:00,56.13333333333333
2011-02-27 09:00:00,36.166
2011-02-27 10:00:00,62.761
2011-02-27 11:00:00,46.03
2011-02-27 12:00:00,75.77333333333333
2011-02-27 13:00:00,116.75399999999999
2011-02-27 14:00:00,123.35333333333334
2011-02-27 15:00:00,217.328
2011-02-27 16:00:00,234.84833333333336
2011-02-27 17:00:00,157.7
2011-02-27 18:00:00,98.61333333333332
2011-02-27 19:00:00,112.27833333333332
2011-02-27 20:00:00,75.77333333333333
2011-02-27 21:00:00,150.01
2011-02-27 22:00:00,101.02066666666666
2011-02-27 23:00:00,119.77
2011-02-28 00:00:00,155.64916666666667
2011-02-28 01:00:00,104.47571428571428
2011-02-28 03:00:00,45.63399999999999
2011-02-28 05:00:00,105.60896825396827
2011-02-28 06:00:00,24.50833333333333
2011-02-28 07:00:00,45.81583333333334
2011-02-28 08:00:00,57.4325
2011-02-28 09:00:00,222.1775
2011-02-28 10:00:00,167.843
2011-02-28 11:00:00,183.50892857142856
2011-02-28 12:00:00,183.50892857142856
2011-02-28 13:00:00,26.599642857142857
2011-02-28 14:00:00,29.955
2011-02-28 15:00:00,29.955
2011-02-28 16:00:00,185.46
2011-02-28 17:00:00,13.815833333333336
2011-02-28 18:00:00,38.3795
2011-02-28 19:00:00,113.80400000000002
2011-02-28 20:00:00,113.80400000000002
2011-02-28 21:00:00,115.166
2011-02-28 22:00:00,51.40933333333334
2011-02-28 23:00:00,103.75
2011-03-20 00:00:00,115.522
2011-03-20 01:00:00,117.75416666666666
2011-03-20 02:00:00,96.36333333333332
2011-03-20 03:00:00,88.85583333333332
2011-03-20 04:00:00,42.749500000000005
2011-03-20 05:00:00,39.637595238095244
2011-03-20 06:00:00,32.396142857142856
2011-03-20 07:00:00,39.324333333333335
2011-03-20 08:00:00,59.28666666666666
2011-03-20 09:00:00,74.43
2011-03-20 10:00:00,183.04472222222222
2011-03-20 11:00:00,135.28916666666666
2011-03-20 12:00:00,191.76083333333335
2011-03-20 13:00:00,153.792
2011-03-20 14:00:00,192.58700000000002
2011-03-20 15:00:00,217.4125
2011-03-20 16:00:00,179.3288333333333
2011-03-20 17:00:00,105.87833333333334
2011-03-20 18:00:00,107.05500000000002
2011-03-20 19:00:00,264.98571428571427
2011-03-20 20:00:00,181.7107142857143
2011-03-20 21:00:00,125.08833333333332
2011-03-20 22:00:00,122.75166666666667
2011-03-20 23:00:00,162.66133333333332
2011-03-21 00:00:00,89.96261904761904
2011-03-21 01:00:00,72.03133333333334
2011-03-21 02:00:00,108.23166666666668
2011-03-21 03:00:00,108.23166666666668
2011-03-21 05:00:00,127.09733333333334
2011-03-21 06:00:00,71.845
2011-03-21 07:00:00,74.65
2011-03-21 08:00:00,78.835
2011-03-21 09:00:00,104.10416666666666
2011-03-21 10:00:00,72.21
2011-03-21 11:00:00,200.642
2011-03-21 12:00:00,107.00166666666668
2011-03-21 13:00:00,77.59666666666666
2011-03-21 14:00:00,136.341
2011-03-21 15:00:00,190.96817857142855
2011-03-21 16:00:00,92.64714285714284
2011-03-21 17:00:00,111.92980952380952
2011-03-21 18:00:00,232.8575
2011-03-21 19:00:00,294.0158333333333
2011-03-21 20:00:00,142.16066666666666
2011-03-21 21:00:00,7.250833333333333
2011-03-21 22:00:00,26.843000000000004
2011-03-21 23:00:00,58.988
2011-03-22 00:00:00,116.42199999999998
2011-03-22 01:00:00,86.26
2011-03-22 02:00:00,38.822500000000005
2011-03-22 03:00:00,118.86666666666667
2011-03-22 04:00:00,115.57749999999999
2011-03-22 05:00:00,115.45916666666665
2011-03-22 06:00:00,150.17809523809524
2011-03-22 07:00:00,143.96933333333334
2011-03-22 08:00:00,121.46714285714286
2011-03-22 09:00:00,127.93
2011-03-22 10:00:00,203.8
2011-03-22 11:00:00,145.8430833333333
2011-03-22 12:00:00,210.4608333333333
2011-03-22 13:00:00,140.42
2011-03-22 14:00:00,250.15
2011-03-22 15:00:00,136.81
2011-03-22 16:00:00,202.18
2011-03-22 17:00:00,202.18
2011-03-22 18:00:00,141.62666666666667
2011-03-22 19:00:00,174.66983333333334
2011-03-22 20:00:00,194.36
2011-03-22 21:00:00,129.315
2011-03-22 22:00:00,123.86
2011-03-22 23:00:00,123.86
2011-03-23 00:00:00,80.28166666666667
2011-03-23 01:00:00,48.00642857142857
2011-03-23 02:00:00,48.00642857142857
2011-03-23 03:00:00,127.66785714285714
2011-03-23 05:00:00,81.60533333333333
2011-03-23 06:00:00,42.013999999999996
2011-03-23 07:00:00,71.575
2011-03-23 08:00:00,33.99583333333334
2011-03-23 09:00:00,107.85166666666667
2011-03-23 10:00:00,112.81702380952382
2011-03-23 11:00:00,57.75083333333333
2011-03-23 12:00:00,31.58197619047619
2011-03-23 13:00:00,192.99366666666668
2011-03-23 14:00:00,97.29140476190476
2011-03-23 15:00:00,88.6785
2011-03-23 16:00:00,107.765
2011-03-23 17:00:00,107.765
2011-03-23 18:00:00,88.59333333333333
2011-03-23 19:00:00,88.59333333333333
2011-03-23 20:00:00,57.721666666666664
2011-03-23 21:00:00,44.84242857142857
2011-03-23 22:00:00,71.33833333333334
2011-03-23 23:00:00,148.89010714285715
2011-03-24 00:00:00,71.575
2011-03-24 01:00:00,94.236
2011-03-24 02:00:00,97.13600000000001
2011-03-24 03:00:00,42.37333333333333
2011-03-24 04:00:00,42.37333333333333
2011-03-24 05:00:00,26.83
2011-03-24 06:00:00,26.83
2011-03-24 07:00:00,36.57338095238095
2011-03-24 08:00:00,36.726571428571425
2011-03-24 09:00:00,40.1175
2011-03-24 10:00:00,41.26666666666667
2011-03-24 11:00:00,95.64666666666666
2011-03-24 12:00:00,130.345
2011-03-24 13:00:00,134.58083333333335
2011-03-24 14:00:00,156.34866666666665
2011-03-24 15:00:00,110.10333333333334
2011-03-24 16:00:00,146.65916666666666
2011-03-24 17:00:00,97.77
2011-03-24 18:00:00,166.95333333333332
2011-03-24 19:00:00,193.61166666666668
2011-03-24 20:00:00,218.67999999999995
2011-03-24 21:00:00,117.00233333333331
2011-03-24 22:00:00,96.7125
2011-03-24 23:00:00,174.29544444444443
2011-03-25 00:00:00,97.50100000000002
2011-03-25 01:00:00,71.68583333333333
2011-03-25 02:00:00,113.32166666666667
2011-03-25 03:00:00,48.92928571428572
2011-03-25 04:00:00,89.83166666666668
2011-03-25 05:00:00,142.77685714285712
2011-03-25 06:00:00,83.00266666666667
2011-03-25 07:00:00,116.43000000000002
2011-03-25 08:00:00,102.04833333333332
2011-03-25 09:00:00,119.10166666666666
2011-03-25 10:00:00,124.0039523809524
2011-03-25 11:00:00,166.05333333333337
2011-03-25 12:00:00,67.598
2011-03-25 13:00:00,84.09
2011-03-25 14:00:00,149.69
2011-03-25 15:00:00,125.59583333333332
2011-03-25 16:00:00,141.41166666666666
2011-03-25 17:00:00,99.36
2011-03-25 18:00:00,189.23466666666664
2011-03-25 19:00:00,126.96466666666667
2011-03-25 20:00:00,173.5788333333333
2011-03-25 21:00:00,175.51083333333332
2011-03-25 22:00:00,208.19166666666663
2011-03-25 23:00:00,177.42066666666665
2011-03-26 00:00:00,125.96
2011-03-26 01:00:00,134.935
2011-03-26 02:00:00,71.62142857142857
2011-03-26 03:00:00,63.07833333333333
2011-03-26 04:00:00,71.62142857142857
2011-03-26 05:00:00,51.15083333333333
2011-03-26 06:00:00,50.38333333333333
2011-03-26 07:00:00,51.15083333333333
2011-03-26 08:00:00,56.16309523809524
2011-03-26 09:00:00,103.35016666666667
2011-03-26 10:00:00,105.08133333333333
2011-03-26 11:00:00,128.9625
2011-03-26 12:00:00,159.4675
2011-03-26 13:00:00,58.31333333333333
2011-03-26 14:00:00,125.67333333333335
2011-03-26 15:00:00,92.79
2011-03-26 16:00:00,137.04166666666666
2011-03-26 17:00:00,106.56833333333334
2011-03-26 18:00:00,64.11
2011-03-26 19:00:00,183.3033333333333
2011-03-26 20:00:00,183.3033333333333
2011-03-26 21:00:00,128.84033333333332
2011-03-26 22:00:00,153.40733333333333
2011-03-26 23:00:00,107.88333333333333
2011-03-27 00:00:00,101.76816666666666
2011-03-27 01:00:00,79.7525
2011-03-27 02:00:00,54.48916666666667
2011-03-27 03:00:00,52.5225
2011-03-27 04:00:00,18.549642857142857
2011-03-27 06:00:00,26.899619047619055
2011-03-27 07:00:00,25.928333333333335
2011-03-27 08:00:00,57.636
2011-03-27 09:00:00,41.705
2011-03-27 10:00:00,50.26766666666666
2011-03-27 11:00:00,87.22916666666666
2011-03-27 12:00:00,119.3565
2011-03-27 13:00:00,185.69416666666663
2011-03-27 14:00:00,17.86
2011-03-27 15:00:00,43.99
2011-03-27 16:00:00,81.415
2011-03-27 17:00:00,85.83200000000001
2011-03-27 18:00:00,206.9608333333333
2011-03-27 19:00:00,208.8175
2011-03-27 20:00:00,139.0875
2011-03-27 21:00:00,105.08133333333333
2011-03-27 22:00:00,105.08133333333333
2011-03-27 23:00:00,111.6595
2011-03-28 00:00:00,190.79333333333332
2011-03-28 01:00:00,68.30916666666667
2011-03-28 02:00:00,69.52
2011-03-28 03:00:00,69.52
2011-03-28 05:00:00,66.92383333333333
2011-03-28 06:00:00,80.55333333333333
2011-03-28 07:00:00,76.14833333333333
2011-03-28 08:00:00,119.48666666666668
2011-03-28 09:00:00,121.82750000000001
2011-03-28 10:00:00,142.33499999999998
2011-03-28 11:00:00,153.59
2011-03-28 12:00:00,156.719
2011-03-28 13:00:00,215.19549999999998
2011-03-28 14:00:00,103.741
2011-03-28 15:00:00,107.52933333333334
2011-03-28 16:00:00,166.73166666666665
2011-03-28 17:00:00,199.136
2011-03-28 18:00:00,85.51333333333334
2011-03-28 19:00:00,259.1913333333333
2011-03-28 20:00:00,116.05
2011-03-28 21:00:00,70.38
2011-03-28 22:00:00,283.3305
2011-03-28 23:00:00,234.07533333333333
2011-03-29 00:00:00,122.55950000000001
2011-03-29 01:00:00,145.37316666666666
2011-03-29 02:00:00,145.37316666666666
2011-03-29 03:00:00,145.37316666666666
2011-03-29 04:00:00,43.67333333333333
2011-03-29 05:00:00,108.48016666666665
2011-03-29 06:00:00,88.8125
2011-03-29 07:00:00,68.57264285714285
2011-03-29 08:00:00,167.15833333333336
2011-03-29 09:00:00,246.5493333333333
2011-03-29 10:00:00,271.1483333333333
2011-03-29 11:00:00,158.55866666666668
2011-03-29 12:00:00,148.9283333333333
2011-03-29 13:00:00,200.291
2011-03-29 14:00:00,162.68366666666668
2011-03-29 15:00:00,121.76866666666669
2011-03-29 16:00:00,135.338
2011-03-29 17:00:00,81.232
2011-03-29 18:00:00,143.89166666666665
2011-03-29 19:00:00,149.575
2011-03-29 20:00:00,143.89166666666665
2011-03-29 21:00:00,94.57
2011-03-29 22:00:00,199.4057777777778
2011-03-29 23:00:00,134.965
2011-03-30 00:00:00,255.42950000000002
2011-03-30 01:00:00,67.89666666666666
2011-03-30 02:00:00,255.42950000000002
2011-03-30 03:00:00,194.97816666666665
2011-03-30 04:00:00,255.42950000000002
2011-03-30 05:00:00,122.06476190476191
2011-03-30 06:00:00,190.6475
